stormdate,Unnamed: 0,event_id,efscale,windspeed,injuries,deaths,lat,lon,office,dt_valid,inScanTime,valid_sites,radar_path
2023-04-20 02:21:00,130311,Bethel Acres,0.0,75,0.0,0.0,35.3193,-97.0192,OUN,2023-04-20 02:21:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_021619_V06']
2023-04-20 00:20:00,130323,SE of Middleburg,0.0,70,0.0,0.0,35.0705,-97.6941,OUN,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 01:10:00,130338,,-1.0,61,0.0,0.0,35.0494,-97.3711,OUN,2023-04-20 01:10:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_010844_V06']
2023-04-20 00:20:00,130361,SE of Middleburg,-1.0,79,0.0,0.0,35.0771,-97.6865,,2023-04-20 00:20:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_001609_V06']
2023-04-20 02:18:00,130362,Little Axe,0.0,80,0.0,0.0,35.2612,-97.1905,OUN,2023-04-20 02:18:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_021619_V06']
2023-04-20 02:18:00,130435,Little Axe,0.0,74,0.0,0.0,35.2556,-97.186,OUN,2023-04-20 02:18:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_021619_V06']
2023-04-20 02:18:00,130485,Little Axe,0.0,79,0.0,0.0,35.2607,-97.1743,OUN,2023-04-20 02:18:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_021619_V06']
2023-04-20 02:04:00,130527,S of Pink,0.0,74,0.0,0.0,35.2289,-97.1091,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 02:04:00,130529,S of Pink,0.0,74,0.0,0.0,35.2319,-97.1012,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 02:04:00,130530,S of Pink,1.0,107,0.0,0.0,35.2318,-97.1028,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 02:04:00,130531,S of Pink,1.0,94,0.0,0.0,35.2324,-97.1065,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 02:10:00,130532,,-1.0,60,0.0,0.0,35.2608,-97.0963,OUN,2023-04-20 02:10:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020928_V06']
2023-04-20 02:10:00,130533,,-1.0,65,0.0,0.0,35.2553,-97.0819,OUN,2023-04-20 02:10:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020928_V06']
2023-04-20 01:47:00,130534,NE of Etowah,0.0,70,0.0,0.0,35.2034,-97.1312,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130535,NE of Etowah,0.0,61,0.0,0.0,35.2046,-97.1307,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130536,NE of Etowah,1.0,93,0.0,0.0,35.2031,-97.133,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130537,NE of Etowah,0.0,85,0.0,0.0,35.1813,-97.1523,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130538,NE of Etowah,1.0,93,0.0,0.0,35.1813,-97.1529,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130539,NE of Etowah,2.0,115,0.0,0.0,35.1814,-97.1546,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130540,NE of Etowah,1.0,88,0.0,0.0,35.1795,-97.1582,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130541,NE of Etowah,1.0,107,0.0,0.0,35.1742,-97.1714,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 00:30:00,130542,Cole-Goldsby,2.0,118,0.0,0.0,35.11,-97.5475,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130543,Cole-Goldsby,1.0,96,0.0,0.0,35.0874,-97.5823,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 01:47:00,130547,NE of Etowah,1.0,98,0.0,0.0,35.203,-97.1401,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130549,NE of Etowah,0.0,79,0.0,0.0,35.1601,-97.1725,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130550,NE of Etowah,1.0,97,0.0,0.0,35.1603,-97.1714,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130551,NE of Etowah,1.0,109,0.0,0.0,35.1611,-97.1702,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130552,NE of Etowah,1.0,110,0.0,0.0,35.1614,-97.1703,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130553,NE of Etowah,0.0,65,0.0,0.0,35.16,-97.1752,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130554,NE of Etowah,0.0,83,0.0,0.0,35.1599,-97.1755,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130555,NE of Etowah,1.0,105,0.0,0.0,35.1613,-97.1771,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130556,NE of Etowah,1.0,98,0.0,0.0,35.1615,-97.1782,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130557,NE of Etowah,1.0,87,0.0,0.0,35.163,-97.1771,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130558,NE of Etowah,1.0,87,0.0,0.0,35.1629,-97.1766,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130559,NE of Etowah,1.0,107,0.0,0.0,35.1645,-97.1767,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130560,NE of Etowah,1.0,108,0.0,0.0,35.1633,-97.1772,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130561,NE of Etowah,0.0,80,0.0,0.0,35.1611,-97.1791,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130562,NE of Etowah,1.0,107,0.0,0.0,35.1605,-97.1786,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130563,NE of Etowah,1.0,87,0.0,0.0,35.1616,-97.1817,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130564,NE of Etowah,1.0,87,0.0,0.0,35.1601,-97.1817,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130565,NE of Etowah,0.0,74,0.0,0.0,35.1613,-97.1793,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130567,NE of Etowah,0.0,65,0.0,0.0,35.1614,-97.1787,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130568,NE of Etowah,1.0,93,0.0,0.0,35.1602,-97.1836,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130569,NE of Etowah,1.0,107,0.0,0.0,35.1625,-97.1801,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:36:00,130570,Etowah,1.0,93,0.0,0.0,35.1356,-97.2258,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:32:00,130571,SW of Etowah,1.0,95,0.0,0.0,35.1257,-97.2448,OUN,2023-04-20 01:32:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_012903_V06']
2023-04-20 01:32:00,130572,SW of Etowah,0.0,74,0.0,0.0,35.1257,-97.2438,OUN,2023-04-20 01:32:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_012903_V06']
2023-04-20 01:32:00,130573,SW of Etowah,0.0,80,0.0,0.0,35.1258,-97.2443,OUN,2023-04-20 01:32:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_012903_V06']
2023-04-20 01:36:00,130574,Etowah,1.0,93,0.0,0.0,35.1291,-97.2422,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:36:00,130575,Etowah,1.0,90,0.0,0.0,35.1306,-97.2417,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:47:00,130578,NE of Etowah,0.0,74,0.0,0.0,35.1742,-97.179,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130579,NE of Etowah,0.0,76,0.0,0.0,35.1739,-97.1773,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130580,NE of Etowah,1.0,93,0.0,0.0,35.1726,-97.1773,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 00:45:00,130581,,-1.0,74,0.0,0.0,35.1451,-97.1594,OUN,2023-04-20 00:45:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_004221_V06']
2023-04-20 01:36:00,130582,Etowah,1.0,90,0.0,0.0,35.1453,-97.1784,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:36:00,130583,Etowah,1.0,94,0.0,0.0,35.1454,-97.181,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:36:00,130584,Etowah,0.0,80,0.0,0.0,35.1449,-97.1839,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:36:00,130585,Etowah,1.0,97,0.0,0.0,35.1432,-97.2021,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:47:00,130586,NE of Etowah,0.0,60,0.0,0.0,35.1652,-97.1827,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:36:00,130587,Etowah,0.0,60,0.0,0.0,35.1399,-97.2015,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:45:00,130588,Etowah,-1.0,60,0.0,0.0,35.1453,-97.2015,OUN,2023-04-20 01:45:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 19:36:00,130589,Etowah,0.0,60,0.0,0.0,35.1535,-97.1773,OUN,2023-04-20 19:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_193320_V06']
2023-04-20 01:47:00,130590,NE of Etowah,0.0,60,0.0,0.0,35.1796,-97.1645,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130591,NE of Etowah,0.0,62,0.0,0.0,35.1796,-97.1641,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130592,NE of Etowah,0.0,61,0.0,0.0,35.1796,-97.1618,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130593,NE of Etowah,0.0,61,0.0,0.0,35.1842,-97.1626,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130594,NE of Etowah,1.0,98,0.0,0.0,35.1779,-97.1597,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130595,NE of Etowah,0.0,60,0.0,0.0,35.1659,-97.1773,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:36:00,130596,Etowah,0.0,50,0.0,0.0,35.1469,-97.1772,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:47:00,130597,NE of Etowah,0.0,60,0.0,0.0,35.1583,-97.1772,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130598,NE of Etowah,0.0,60,0.0,0.0,35.1652,-97.1799,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130599,NE of Etowah,0.0,60,0.0,0.0,35.1652,-97.1789,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130600,NE of Etowah,0.0,70,0.0,0.0,35.1705,-97.1773,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:36:00,130601,Etowah,2.0,122,0.0,0.0,35.1311,-97.2251,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:47:00,130602,NE of Etowah,1.0,98,0.0,0.0,35.1745,-97.1665,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130603,NE of Etowah,2.0,122,0.0,0.0,35.1793,-97.1566,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 02:04:00,130604,S of Pink,2.0,125,0.0,0.0,35.2301,-97.1081,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 02:04:00,130605,S of Pink,0.0,74,0.0,0.0,35.233,-97.1031,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 03:39:00,130606,NE of Johnson,1.0,97,0.0,0.0,35.4275,-96.791,OUN,2023-04-20 03:39:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_033418_V06']
2023-04-20 01:47:00,130607,NE of Etowah,2.0,112,0.0,0.0,35.1756,-97.1636,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130608,NE of Etowah,2.0,115,0.0,0.0,35.1753,-97.1647,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130609,NE of Etowah,2.0,115,0.0,0.0,35.1758,-97.163,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130610,NE of Etowah,1.0,97,0.0,0.0,35.1782,-97.1592,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130611,NE of Etowah,1.0,107,0.0,0.0,35.1834,-97.1663,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130612,NE of Etowah,0.0,79,0.0,0.0,35.1787,-97.1621,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130613,NE of Etowah,1.0,93,0.0,0.0,35.1793,-97.1667,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130614,NE of Etowah,1.0,107,0.0,0.0,35.1727,-97.1652,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130615,NE of Etowah,1.0,107,0.0,0.0,35.1884,-97.1591,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130616,NE of Etowah,1.0,97,0.0,0.0,35.1633,-97.1793,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130617,NE of Etowah,2.0,115,0.0,0.0,35.1637,-97.1723,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130618,NE of Etowah,1.0,107,0.0,0.0,35.1656,-97.1777,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130619,NE of Etowah,1.0,89,0.0,0.0,35.1838,-97.1613,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130620,NE of Etowah,1.0,97,0.0,0.0,35.1667,-97.1741,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:36:00,130621,Etowah,0.0,79,0.0,0.0,35.1378,-97.2436,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:47:00,130622,NE of Etowah,1.0,87,0.0,0.0,35.1849,-97.1546,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130623,NE of Etowah,0.0,80,0.0,0.0,35.1867,-97.1542,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130624,NE of Etowah,0.0,80,0.0,0.0,35.1802,-97.157,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130625,NE of Etowah,1.0,104,0.0,0.0,35.1856,-97.1564,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:36:00,130626,Etowah,1.0,90,0.0,0.0,35.1419,-97.2012,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:36:00,130627,Etowah,1.0,89,0.0,0.0,35.1414,-97.2018,OUN,2023-04-20 01:36:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_013540_V06']
2023-04-20 01:47:00,130628,NE of Etowah,1.0,93,0.0,0.0,35.1941,-97.147,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130629,NE of Etowah,0.0,74,0.0,0.0,35.2049,-97.136,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130630,NE of Etowah,1.0,90,0.0,0.0,35.1956,-97.1525,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130631,NE of Etowah,1.0,107,0.0,0.0,35.1836,-97.1522,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 01:47:00,130632,NE of Etowah,0.0,74,0.0,0.0,35.1888,-97.1482,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 02:04:00,130633,S of Pink,1.0,107,0.0,0.0,35.2314,-97.1078,OUN,2023-04-20 02:04:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020236_V06']
2023-04-20 03:39:00,130636,NE of Johnson,1.0,104,0.0,0.0,35.4201,-96.7911,OUN,2023-04-20 03:39:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_033418_V06']
2023-04-20 03:39:00,130637,NE of Johnson,0.0,62,0.0,0.0,35.419200000000004,-96.7909,OUN,2023-04-20 03:39:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_033418_V06']
2023-04-20 03:39:00,130638,NE of Johnson,1.0,97,0.0,0.0,35.4273,-96.7915,OUN,2023-04-20 03:39:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_033418_V06']
2023-04-20 03:39:00,130639,NE of Johnson,1.0,94,0.0,0.0,35.4278,-96.792,OUN,2023-04-20 03:39:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_033418_V06']
2023-04-20 03:39:00,130640,NE of Johnson,1.0,100,0.0,0.0,35.4269,-96.7916,OUN,2023-04-20 03:39:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_033418_V06']
2023-04-20 03:39:00,130641,NE of Johnson,1.0,100,0.0,0.0,35.4272,-96.7916,OUN,2023-04-20 03:39:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_033418_V06']
2023-04-20 00:30:00,130642,Cole-Goldsby,1.0,104,0.0,0.0,35.0975,-97.5682,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130646,Cole-Goldsby,2.0,122,0.0,0.0,35.097,-97.5685,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130647,Cole-Goldsby,1.0,97,0.0,0.0,35.0979,-97.5692,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130777,Cole-Goldsby,2.0,127,0.0,0.0,35.0904,-97.6008,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130778,Cole-Goldsby,2.0,134,0.0,0.0,35.0921,-97.6007,,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130779,Cole-Goldsby,2.0,127,0.0,0.0,35.0917,-97.6008,,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
